mission,object_id,period_days,duration_hours,depth_ppm,label
k2,EPIC 202093020,4.13737,2.2368,10490.0,CANDIDATE
k2,EPIC 202093020,4.1376047,1.75,9110.0,CANDIDATE
k2,EPIC 202093968,2.469851,2.6592,1234.0,CANDIDATE
k2,EPIC 202094740,0.690458,5.8896,6655.0,CANDIDATE
k2,EPIC 202094740,0.689647,,,CANDIDATE
k2,EPIC 202126847,4.1687922,6.61,16900.0,CANDIDATE
k2,EPIC 202126853,21.17051,5.004,15771.0,CANDIDATE
k2,EPIC 202126884,5.31937553733,6.6913995,6537.084,CANDIDATE
k2,EPIC 202126884,5.319075,6.756,7124.0,CANDIDATE
k2,EPIC 202126887,12.86772,3.08088,,FALSE POSITIVE
k2,EPIC 202126887,12.866412,3.12,31311.0,FALSE POSITIVE
k2,EPIC 202126887,12.866539,3.02,30099.999999999996,FALSE POSITIVE
k2,EPIC 202126888,1.8461222,2.99,9650.0,FALSE POSITIVE
k2,EPIC 202126888,1.84617,3.0,,FALSE POSITIVE
k2,EPIC 202137637,6.6223,1.224,3479.9999999999995,CANDIDATE
k2,EPIC 202139294,0.5217136,4.0152,14286.000000000002,CANDIDATE
k2,EPIC 202565282,11.975818,6.84,78300.0,CANDIDATE
k2,EPIC 202565282,11.97495,6.786,,CANDIDATE
k2,EPIC 202600948,5.9895,1.848,354.0,CANDIDATE
k2,EPIC 202634963,28.707623,3.61,35700.0,CANDIDATE
k2,EPIC 202675839,15.4715,3.6288,,CANDIDATE
k2,EPIC 202675839,15.465691,3.08,2490.0,CANDIDATE
k2,EPIC 202675839,15.466674,,,CANDIDATE
k2,EPIC 202688980,1.4556637,2.512,29580.000000000004,CANDIDATE
k2,EPIC 202688980,1.45556515,2.5488,27008.0,CANDIDATE
k2,EPIC 202710713,3.3262396,5.81,1010.0000000000001,CANDIDATE
k2,EPIC 202710713,3.32592848,4.655,910.0,CANDIDATE
k2,EPIC 202710713,3.3255,7.104,1179.0,CANDIDATE
k2,EPIC 202774883,13.1426,5.712,5290.0,CANDIDATE
k2,EPIC 202821899,4.474513,,,CANDIDATE
k2,EPIC 202821899,4.4743465,2.0,1200.0,CANDIDATE
k2,EPIC 202821899,4.47471,3.0336,1729.9999999999998,CANDIDATE
k2,EPIC 202843107,2.1989041,6.83,324000.0,CANDIDATE
k2,EPIC 202893157,4.1657292,2.47,2270.0,CANDIDATE
k2,EPIC 202963882,0.6308,,55199.99999999999,FALSE POSITIVE
k2,EPIC 202971774,0.2358684,0.7416,754.0,CANDIDATE
k2,EPIC 203042994,12.99109,1.656,6020.0,CANDIDATE
k2,EPIC 203070421,1.7359447,2.82,429.99999999999994,CANDIDATE
k2,EPIC 203099398,1.8389349,1.43,177.0,CANDIDATE
k2,EPIC 203099398,1.83916,1.5072,151.5,CANDIDATE
k2,EPIC 203139512,2.032664,1.4088,1159.0,CANDIDATE
k2,EPIC 203139512,6.11706,2.064,976.0000000000001,CANDIDATE
k2,EPIC 203294831,1.859017,3.21408,,CANDIDATE
k2,EPIC 203294831,1.85872487,3.213,41430.0,CANDIDATE
k2,EPIC 203294831,1.8590179,3.36,44400.00000000001,CANDIDATE
k2,EPIC 203311200,540.0,,,CANDIDATE
k2,EPIC 203311200,,13.02,3511.0000000000005,CANDIDATE
k2,EPIC 203476597,1.4408,,16400.0,FALSE POSITIVE
k2,EPIC 203485624,0.841202,0.0,,FALSE POSITIVE
k2,EPIC 203518244,0.8411257,2.92,150.0,CANDIDATE
k2,EPIC 203533312,0.17566,,,CANDIDATE
k2,EPIC 203560204,29.33873041,5.083,12770.0,CANDIDATE
k2,EPIC 203581469,22.7984,2.1288,,FALSE POSITIVE
k2,EPIC 203616858,1.68027,2.616,262.0,CANDIDATE
k2,EPIC 203623230,2.54427583,2.146,120.0,CANDIDATE
k2,EPIC 203633064,0.7099504,2.172,16512.0,CANDIDATE
k2,EPIC 203692610,1.8204,,5000.0,FALSE POSITIVE
k2,EPIC 203710387,2.809,,47300.00000000001,FALSE POSITIVE
k2,EPIC 203710387,1.404411,2.28504,,FALSE POSITIVE
k2,EPIC 203710387,1.4044283,2.45,72600.0,FALSE POSITIVE
k2,EPIC 203753577,3.400858,2.28,3404.0,CANDIDATE
k2,EPIC 203753577,3.4007758,2.29,3310.0,CANDIDATE
k2,EPIC 203771098,,6.5448,3145.0,CANDIDATE
k2,EPIC 203784668,,14.664,5701.000000000001,CANDIDATE
k2,EPIC 203823381,8.2781,,2600.0,FALSE POSITIVE
k2,EPIC 203823381,8.2758,2.6088,,FALSE POSITIVE
k2,EPIC 203823381,8.2766395,2.44,3710.0,FALSE POSITIVE
k2,EPIC 203849738,0.6199,,25200.0,FALSE POSITIVE
k2,EPIC 203867512,28.46762,7.62,31445.0,CANDIDATE
k2,EPIC 203867512,28.465633,7.63,30900.0,CANDIDATE
k2,EPIC 203868608,4.5417,,71900.0,FALSE POSITIVE
k2,EPIC 203914123,83830.0,,,CANDIDATE
k2,EPIC 203925865,8.79689,6.96,527.0,CANDIDATE
k2,EPIC 203929178,1.153886,2.7696,,CANDIDATE
k2,EPIC 203942067,1.6398934,4.06,146000.0,CANDIDATE
k2,EPIC 204043888,1.486243,3.19488,,FALSE POSITIVE
k2,EPIC 204057095,23.210585,2.05,4190.0,CANDIDATE
k2,EPIC 204057095,23.21037,2.4408,4533.0,CANDIDATE
k2,EPIC 204124270,1.330023,1.7352,2836.0,CANDIDATE
k2,EPIC 204128016,50.73641,5.0328,3938.0,CANDIDATE
k2,EPIC 204143627,1.124,,6200.0,FALSE POSITIVE
k2,EPIC 204165788,0.7474,,1700.0000000000002,FALSE POSITIVE
k2,EPIC 204197636,46.1373,6.936,1137.0,CANDIDATE
k2,EPIC 204276894,1.957,,100.0,CANDIDATE
k2,EPIC 204308061,22.6398,3.744,200.0,CANDIDATE
k2,EPIC 204312847,24.193613,7.54,106000.0,CANDIDATE
k2,EPIC 204322265,2.784496,0.4656,5850.0,CANDIDATE
k2,EPIC 204346718,0.64292573,5.977,24600.0,CANDIDATE
k2,EPIC 204364515,1.4562,,16500.0,FALSE POSITIVE
k2,EPIC 204432860,2.8742,,7300.0,FALSE POSITIVE
k2,EPIC 204489514,10.2236,10.3992,,CANDIDATE
k2,EPIC 204506777,1.6281,,14900.0,FALSE POSITIVE
k2,EPIC 204529573,2.7518,1.248,99.2,CANDIDATE
k2,EPIC 204546592,,20.736,9753.0,CANDIDATE
k2,EPIC 204576757,23.277669,4.75,198000.0,CANDIDATE
k2,EPIC 204579445,24.6842,4.968,408.00000000000006,CANDIDATE
k2,EPIC 204634789,2.2,,,CANDIDATE
k2,EPIC 204649811,2.6454165,2.72,12000.0,CANDIDATE
k2,EPIC 204649811,2.64594828,2.688,11240.000000000002,CANDIDATE
k2,EPIC 204658292,20.98296043,2.961,3380.0,CANDIDATE
k2,EPIC 204676499,1.5271792,2.298,1920.0,CANDIDATE
k2,EPIC 204750116,7.8392,3.504,158.00000000000003,CANDIDATE
k2,EPIC 204760247,9.2048,,147900.0,FALSE POSITIVE
k2,EPIC 204763194,2.32046168,2.656,5380.0,CANDIDATE
k2,EPIC 204763194,2.320937,2.736,3298.0,CANDIDATE
k2,EPIC 204791347,1.94297,1.4,,CANDIDATE
k2,EPIC 204873331,1.3178719,1.872,19780.0,FALSE POSITIVE
k2,EPIC 204873331,1.3179,1.608,,FALSE POSITIVE
k2,EPIC 204880394,0.2338108,1.92,12600.0,CANDIDATE
k2,EPIC 204882444,1.1488,,9800.0,FALSE POSITIVE
k2,EPIC 204884005,46.38363,5.2368,1771.0,CANDIDATE
k2,EPIC 204884005,46.40651,4.55,1760.0,CANDIDATE
k2,EPIC 204888276,16.56127,4.368,1090.0,CANDIDATE
k2,EPIC 204888276,16.563155,4.41,1010.0000000000001,CANDIDATE
k2,EPIC 204914585,18.357773,5.13,451.99999999999994,CANDIDATE
k2,EPIC 204914585,18.3647,5.856,421.0,CANDIDATE
k2,EPIC 204990932,21.9184,2.904,1330.0,CANDIDATE
k2,EPIC 204991696,49.8558,7.032,539.0,CANDIDATE
k2,EPIC 205029914,4.9818921,3.84,555.0,CANDIDATE
k2,EPIC 205029914,4.98049071,4.087,410.0,CANDIDATE
k2,EPIC 205029914,4.981838,,,CANDIDATE
k2,EPIC 205029914,4.98205,3.92592,,CANDIDATE
k2,EPIC 205029914,4.9815,3.828,590.2,CANDIDATE
k2,EPIC 205040048,3.3055191,1.14,1110.0,CANDIDATE
k2,EPIC 205040048,3.30524,1.08,1210.0,CANDIDATE
k2,EPIC 205046529,1.8361,,5500.0,FALSE POSITIVE
k2,EPIC 205047565,14.5444413,2.783,2680.0,CANDIDATE
k2,EPIC 205050711,4.30221683,7.536,26130.0,CANDIDATE
k2,EPIC 205064326,8.02678456,4.203,4720.0,FALSE POSITIVE
k2,EPIC 205064326,8.0241306,4.31,4880.0,FALSE POSITIVE
k2,EPIC 205064326,8.02415,3.78,,FALSE POSITIVE
k2,EPIC 205064326,8.02335,4.488,5030.0,FALSE POSITIVE
k2,EPIC 205084841,11.31028,4.44,17730.0,CANDIDATE
k2,EPIC 205084841,11.31009,4.27608,,CANDIDATE
k2,EPIC 205145448,16.63311,2.34,,CANDIDATE
k2,EPIC 205145448,16.63237,2.36,43300.0,CANDIDATE
k2,EPIC 205145448,16.63091654,2.255,40870.0,CANDIDATE
k2,EPIC 205146011,1.057171,1.4712,204.00000000000003,CANDIDATE
k2,EPIC 205148699,4.377326,4.548,,FALSE POSITIVE
k2,EPIC 205148699,4.37983009,4.704,34300.0,FALSE POSITIVE
k2,EPIC 205148699,4.377339,4.5888,33397.0,FALSE POSITIVE
k2,EPIC 205148699,4.3772986,4.64,38400.0,FALSE POSITIVE
k2,EPIC 205152172,0.980414,,,CANDIDATE
k2,EPIC 205152172,0.98036126,1.14,523.0,CANDIDATE
k2,EPIC 205152172,0.97988263,1.427,420.0,CANDIDATE
k2,EPIC 205152172,0.980294,1.116,655.0,CANDIDATE
k2,EPIC 205170731,14.2005,3.72,856.0,CANDIDATE
k2,EPIC 205205452,28.8077,2.184,8530.0,CANDIDATE
k2,EPIC 205224877,3.75927,1.608,3610.0,CANDIDATE
k2,EPIC 205242733,2.41628,2.496,704.0,CANDIDATE
k2,EPIC 205242733,2.4165066,2.4,560.0,CANDIDATE
k2,EPIC 205252523,4.4984354,1.68,1850.0,CANDIDATE
k2,EPIC 205377483,0.3938505,1.3128,488.00000000000006,CANDIDATE
k2,EPIC 205463986,2.3240489,4.04,154000.0,CANDIDATE
k2,EPIC 205470347,1.86732,1.656,79.39999999999999,CANDIDATE
k2,EPIC 205483055,22.9735,3.384,541.0,CANDIDATE
k2,EPIC 205483258,5.6683,,64900.0,FALSE POSITIVE
k2,EPIC 205489894,14.658196,1.59,1060.0,CANDIDATE
k2,EPIC 205489894,14.65835,1.548,1029.0,CANDIDATE
k2,EPIC 205503762,6.4349,4.344,263.0,CANDIDATE
k2,EPIC 205530323,4.27065,1.392,2200.0,CANDIDATE
k2,EPIC 205530323,7.64309,1.296,2360.0,CANDIDATE
k2,EPIC 205570849,16.858,2.0592,,CANDIDATE
k2,EPIC 205618538,2.167697,4.8744,2228.0,CANDIDATE
k2,EPIC 205632508,19.2299,2.568,922.0,CANDIDATE
k2,EPIC 205652650,5.07152,2.04,2160.0,CANDIDATE
k2,EPIC 205703094,8.1191,2.904,,CANDIDATE
k2,EPIC 205703094,16.235,5.904,,CANDIDATE
k2,EPIC 205703094,24.9922,5.208,,FALSE POSITIVE
k2,EPIC 205938820,4.20773,2.232,277.0,CANDIDATE
k2,EPIC 205939498,1.1761477,1.3056,1360.0,CANDIDATE
k2,EPIC 205943325,27.270191,7.3,,CANDIDATE
k2,EPIC 205944181,2.475527,0.4992,,CANDIDATE
k2,EPIC 205944181,2.475641,,,CANDIDATE
k2,EPIC 205944181,2.4756313,0.79,798.0,CANDIDATE
k2,EPIC 205944181,2.475573,0.8808,898.0,CANDIDATE
k2,EPIC 205947161,17.7256773,1.629,2859.9999999999995,CANDIDATE
k2,EPIC 205947161,17.7259,1.752,3338.0,CANDIDATE
k2,EPIC 205947161,17.725837,1.62,2990.0,CANDIDATE
k2,EPIC 205947161,17.72507,1.56312,,CANDIDATE
k2,EPIC 205947214,54.169832,4.23,136000.0,CANDIDATE
k2,EPIC 205950854,8.050722,,,CONFIRMED
k2,EPIC 205950854,8.0516,3.72,303.0,CONFIRMED
k2,EPIC 205950854,8.0468,,,CONFIRMED
k2,EPIC 205951125,6.79143,2.496,738.9999999999999,CANDIDATE
k2,EPIC 205957328,14.353438,,,CANDIDATE
k2,EPIC 205957328,14.353347,3.25,648.0,CANDIDATE
k2,EPIC 205957328,14.3533,3.264,625.0,CANDIDATE
k2,EPIC 205962305,1.88282,4.008,5950.0,CANDIDATE
k2,EPIC 205969319,6.4756,3.48,174.0,CANDIDATE
k2,EPIC 205976958,2.31803,1.728,1429.9999999999998,CANDIDATE
k2,EPIC 205976958,2.3181466,1.89,1570.0,CANDIDATE
k2,EPIC 205979483,12.4292,,,FALSE POSITIVE
k2,EPIC 205981465,6.37733,1.584,769.0,CANDIDATE
k2,EPIC 205990339,19.44212,2.27904,,FALSE POSITIVE
k2,EPIC 205990339,19.441899,2.33,118000.0,FALSE POSITIVE
k2,EPIC 205996447,0.80032756,2.0,104000.0,CANDIDATE
k2,EPIC 205998649,8.3958,6.696,340.0,CANDIDATE
k2,EPIC 205999468,12.25823207,1.117,760.0,CANDIDATE
k2,EPIC 205999468,12.2631,1.2792,,CANDIDATE
k2,EPIC 205999468,12.26422,1.68,726.0,CANDIDATE
k2,EPIC 205999468,12.263354,1.46,680.9999999999999,CANDIDATE
k2,EPIC 206011849,10.3631,2.592,620.0,CANDIDATE
k2,EPIC 206024342,4.50717,2.184,267.0,CONFIRMED
k2,EPIC 206024342,4.50756,,,CONFIRMED
k2,EPIC 206024342,0.911724,,,CONFIRMED
k2,EPIC 206024342,0.9116567,1.69,174.0,CONFIRMED
k2,EPIC 206024342,0.911618,1.416,179.0,CONFIRMED
k2,EPIC 206024342,14.641541,4.67,825.0,CONFIRMED
k2,EPIC 206024342,14.637,3.7104,,CONFIRMED
k2,EPIC 206024342,14.6435,4.008,872.0,CONFIRMED
k2,EPIC 206024342,14.647531,,,CONFIRMED
k2,EPIC 206028176,9.38053,5.16,385.0,CANDIDATE
k2,EPIC 206028176,9.3826,4.7112,,CANDIDATE
k2,EPIC 206028176,9.3813402,4.88,358.0,CANDIDATE
k2,EPIC 206029242,5.6505,2.64,164.0,CANDIDATE
k2,EPIC 206029450,4.2304959,2.08,1230.0,CANDIDATE
k2,EPIC 206029450,4.23119,2.16,1580.0,CANDIDATE
k2,EPIC 206031623,9.9487,3.648,152.5,CANDIDATE
k2,EPIC 206032309,2.87814,,,CONFIRMED
k2,EPIC 206032309,4.1107634,1.31,2630.0,CANDIDATE
k2,EPIC 206036749,1.131316,0.86592,,CANDIDATE
k2,EPIC 206036749,1.131305,1.236,1366.0,CANDIDATE
k2,EPIC 206042996,5.29853,3.144,1970.0,CONFIRMED
k2,EPIC 206042996,5.29711,,,CONFIRMED
k2,EPIC 206042996,5.2986,,,CONFIRMED
k2,EPIC 206042996,0.35490972,1.07,553.0,CONFIRMED
k2,EPIC 206042996,0.354884,,,CONFIRMED
k2,EPIC 206047055,4.1029,5.088,124.0,CANDIDATE
k2,EPIC 206049452,14.454495,2.21,843.0,CANDIDATE
k2,EPIC 206056433,28.564994,3.92,914.0,CANDIDATE
k2,EPIC 206061524,5.87672094142,2.4735452,10167.398700000002,CANDIDATE
k2,EPIC 206061524,5.8797,2.232,,CANDIDATE
k2,EPIC 206061524,5.879829,2.5296,9542.0,CANDIDATE
k2,EPIC 206061524,5.87913354,2.427,8410.0,CANDIDATE
k2,EPIC 206061524,5.8796123,2.53,9220.0,CANDIDATE
k2,EPIC 206061524,5.87975,2.43792,,CANDIDATE
k2,EPIC 206065006,25.2768,2.7096,,FALSE POSITIVE
k2,EPIC 206114294,3.292013,1.104,6580.0,CANDIDATE
k2,EPIC 206114294,3.291897,1.03104,,CANDIDATE
k2,EPIC 206114294,3.2920598,1.14,6420.0,CANDIDATE
k2,EPIC 206114630,7.445026,,,CANDIDATE
k2,EPIC 206114630,7.4448754,1.03,610.0,CANDIDATE
k2,EPIC 206133795,13.8543,5.04,269.0,CANDIDATE
k2,EPIC 206135075,54.976021,5.9,64600.0,CANDIDATE
k2,EPIC 206135170,2.59824,1.044,8700.0,CANDIDATE
k2,EPIC 206135267,2.573088,2.214,,CANDIDATE
k2,EPIC 206135267,2.5730187,2.67,52000.0,CANDIDATE
k2,EPIC 206135682,37.827,3.408,556.0,CANDIDATE
k2,EPIC 206151047,0.35840528,0.63,286.0,CANDIDATE
k2,EPIC 206151047,0.358378,,,CANDIDATE
k2,EPIC 206151047,0.3584061,0.984,341.0,CANDIDATE
k2,EPIC 206152015,0.80858305,2.199,10220.0,CANDIDATE
k2,EPIC 206155922,4.00932,1.896,227.00000000000003,CANDIDATE
k2,EPIC 206159027,20.6714,2.472,455.0,CANDIDATE
k2,EPIC 206169157,,5.592,2243.0,CANDIDATE
k2,EPIC 206169157,,10.704,1821.0000000000002,CANDIDATE
k2,EPIC 206169375,0.367453,,,CANDIDATE
k2,EPIC 206169375,0.36747226,0.69,556.0,CANDIDATE
k2,EPIC 206169375,0.367473,,,CANDIDATE
k2,EPIC 206169375,0.3674645,0.8376,631.0,CANDIDATE
k2,EPIC 206175552,6.57986525,1.225,5610.000000000001,CANDIDATE
k2,EPIC 206192335,3.59922,1.896,360.0,CANDIDATE
k2,EPIC 206192335,3.5990666,1.78,365.0,CANDIDATE
k2,EPIC 206192335,3.59905,,,CANDIDATE
k2,EPIC 206192335,3.59912,1.67712,,CANDIDATE
k2,EPIC 206208956,5.01038,0.8376,718.0,CANDIDATE
k2,EPIC 206215704,2.25372,,,CONFIRMED
k2,EPIC 206215704,2.25558,0.984,2690.0,CONFIRMED
k2,EPIC 206215704,2.255436,,,CONFIRMED
k2,EPIC 206215704,0.62309386,0.57,1260.0,CANDIDATE
k2,EPIC 206215704,3.11594,0.984,1620.0,CANDIDATE
k2,EPIC 206226146,11.63547,2.304,767.0,CANDIDATE
k2,EPIC 206260577,1.982116,1.6032,3731.0,CANDIDATE
k2,EPIC 206262341,36.9321,6.1032,856.0,CANDIDATE
k2,EPIC 206267115,1.35823,12.312,,FALSE POSITIVE
k2,EPIC 206268084,8.4532,3.48,595.0,CANDIDATE
k2,EPIC 206298289,0.4348359,0.73,849.0,CANDIDATE
k2,EPIC 206298289,0.434827,,,CANDIDATE
k2,EPIC 206298289,0.434832,0.8952,762.0,CANDIDATE
k2,EPIC 206311743,4.31444335,7.132,38770.0,CANDIDATE
k2,EPIC 206312951,1.5339666,1.04,685.0,CANDIDATE
k2,EPIC 206312951,1.53402,,,CANDIDATE
k2,EPIC 206315178,0.3176828,0.8184,15930.0,CANDIDATE
k2,EPIC 206317286,1.58252,,,CONFIRMED
k2,EPIC 206317286,1.58316,1.752,300.0,CONFIRMED
k2,EPIC 206317286,17.501662,4.15,1110.0,CONFIRMED
k2,EPIC 206317286,17.5125,3.936,948.0,CONFIRMED
k2,EPIC 206317286,17.515472,,,CONFIRMED
k2,EPIC 206329937,10.49927,2.784,575.0,CANDIDATE
k2,EPIC 206344313,5.23189,2.28,2859.9999999999995,CANDIDATE
k2,EPIC 206358352,1.13666,1.248,308.0,CANDIDATE
k2,EPIC 206360885,12.4404,3.984,1690.0,CANDIDATE
k2,EPIC 206360885,1.49462,1.848,779.0,CANDIDATE
k2,EPIC 206369173,2.018725,2.2344,434.99999999999994,CANDIDATE
k2,EPIC 206403979,23.8039,2.58,,CANDIDATE
k2,EPIC 206414361,3.47722,2.088,684.0,CANDIDATE
k2,EPIC 206417197,0.442185,1.56,291.0,CANDIDATE
k2,EPIC 206417197,0.442094,,,CANDIDATE
k2,EPIC 206417197,0.44214967,1.06,257.0,CANDIDATE
k2,EPIC 206439513,18.415126,,,CANDIDATE
k2,EPIC 206439513,18.406118,12.04,673.0,CANDIDATE
k2,EPIC 206461841,10.4404,,,CANDIDATE
k2,EPIC 206468053,27.837146,7.4,,CANDIDATE
k2,EPIC 206476150,12.19649,1.9272,387.0,CANDIDATE
k2,EPIC 206500801,8.15306759,4.477,22919.999999999996,CANDIDATE
k2,EPIC 206532093,2.2021868,6.27,292000.0,CANDIDATE
k2,EPIC 206535016,20.398071,,,CANDIDATE
k2,EPIC 206535016,20.3997,1.6488,1066.0,CANDIDATE
k2,EPIC 206535016,20.398147,2.07,1010.0000000000001,CANDIDATE
k2,EPIC 206543223,17.812866,3.16,50100.0,CANDIDATE
k2,EPIC 206543223,17.80345864,3.201,48430.0,CANDIDATE
k2,EPIC 206543223,17.81188,3.12,,CANDIDATE
k2,EPIC 207389002,2.931226,4.74888,,CANDIDATE
k2,EPIC 207517400,6.3878,3.6504,,FALSE POSITIVE
k2,EPIC 207739861,1.81449,2.592,,CANDIDATE
k2,EPIC 208445756,22.4844,6.69096,,CANDIDATE
k2,EPIC 208833261,3.47323985883,4.3731099,10338.2193,CANDIDATE
k2,EPIC 208833261,3.47451,4.2,,CANDIDATE
k2,EPIC 209036259,0.369181,0.7392,,CANDIDATE
k2,EPIC 209286622,6.71694,3.37992,,CANDIDATE
k2,EPIC 210365511,3.951971,,,CANDIDATE
k2,EPIC 210371175,11.3256,4.8,427.0,CANDIDATE
k2,EPIC 210384192,2.9237,1.488,1790.0,CANDIDATE
k2,EPIC 210389383,14.08549,6.36192,,CANDIDATE
k2,EPIC 210394706,15.0818,3.192,1161.0,CANDIDATE
k2,EPIC 210394706,3.16363,1.752,530.0,CANDIDATE
k2,EPIC 210401157,1.31559,1.8696,,FALSE POSITIVE
k2,EPIC 210401157,1.3155918,2.196,37330.0,FALSE POSITIVE
k2,EPIC 210414957,0.969967,0.0,,FALSE POSITIVE
k2,EPIC 210414957,0.96997227,2.191,5490.0,FALSE POSITIVE
k2,EPIC 210414957,0.970016,,,FALSE POSITIVE
k2,EPIC 210418253,23.9683,,,CANDIDATE
k2,EPIC 210423938,19.860476,,,CANDIDATE
k2,EPIC 210423938,19.8606,3.888,903.0,CANDIDATE
k2,EPIC 210463428,4.72048898787,1.8316316,47110.5706,CANDIDATE
k2,EPIC 210463428,4.72046,1.8168,39600.0,CANDIDATE
k2,EPIC 210472483,1.1430018,4.654,42020.0,CANDIDATE
k2,EPIC 210495066,3.74234,1.872,944.0,CANDIDATE
k2,EPIC 210508766,24.2747,1.272,1239.0,CANDIDATE
k2,EPIC 210513446,1.1489833,1.6296,,FALSE POSITIVE
k2,EPIC 210513446,1.14907861,1.856,26240.0,FALSE POSITIVE
k2,EPIC 210524811,7.46967,1.656,3800.0,CANDIDATE
k2,EPIC 210550063,2.16594452,2.085,620.0,CANDIDATE
k2,EPIC 210550063,2.165976,1.5264,502.50000000000006,CANDIDATE
k2,EPIC 210550063,2.16595219375,1.5926216,431.2815,CANDIDATE
k2,EPIC 210559259,14.27669647,4.457,1100.0,CANDIDATE
k2,EPIC 210559259,14.2683,,,CANDIDATE
k2,EPIC 210559259,14.26763,3.624,1051.0,CANDIDATE
k2,EPIC 210564155,4.86406,,,CANDIDATE
k2,EPIC 210564155,4.86496,1.272,1561.0,CANDIDATE
k2,EPIC 210576234,15.97700259,4.926,29900.000000000004,CANDIDATE
k2,EPIC 210598340,3.7342439,5.736,12859.0,CANDIDATE
k2,EPIC 210598340,3.73478175,5.781,12390.000000000002,CANDIDATE
k2,EPIC 210605073,0.567055,,,CANDIDATE
k2,EPIC 210605073,0.5670195,0.9624,12460.0,CANDIDATE
k2,EPIC 210609658,14.145239,,,CANDIDATE
k2,EPIC 210609658,14.14459,15.0288,,CANDIDATE
k2,EPIC 210625740,2.386772,1.08,12960.0,CANDIDATE
k2,EPIC 210625740,2.38669,0.8904,,CANDIDATE
k2,EPIC 210626797,43.36143,6.84,8280.0,CANDIDATE
k2,EPIC 210629082,27.353103,,,CANDIDATE
k2,EPIC 210659688,2.35771,0.3504,,CANDIDATE
k2,EPIC 210659688,2.357651,0.8352,4690.0,CANDIDATE
k2,EPIC 210659945,27.9329,3.24,1739.9999999999998,CANDIDATE
k2,EPIC 210664763,3.72007,1.224,225.0,CANDIDATE
k2,EPIC 210666756,1.39657671,1.586,1890.0,CANDIDATE
k2,EPIC 210666756,1.396291,1.00104,,CANDIDATE
k2,EPIC 210678858,31.3537,5.016,1970.0,CANDIDATE
k2,EPIC 210678858,14.8484,3.6,1018.0,CANDIDATE
k2,EPIC 210678858,10.0696,3.096,395.0,CANDIDATE
k2,EPIC 210696763,3.6494,,1000.0,CANDIDATE
k2,EPIC 210696763,3.65017,1.272,1920.0,CANDIDATE
k2,EPIC 210696763,5.7663,,900.0,CANDIDATE
k2,EPIC 210696763,5.76808,1.8,2090.0,CANDIDATE
k2,EPIC 210696763,7.98471,1.92,2020.0000000000002,CANDIDATE
k2,EPIC 210696763,7.98221,,1600.0,CANDIDATE
k2,EPIC 210706310,5.1718,,,CANDIDATE
k2,EPIC 210708830,5.7408,,,CANDIDATE
k2,EPIC 210736056,29.0529,,2000.0,CANDIDATE
k2,EPIC 210744674,25.2208,3.23904,,FALSE POSITIVE
k2,EPIC 210744674,25.219709,3.3,35138.0,FALSE POSITIVE
k2,EPIC 210744674,25.2077883,3.162,33300.0,FALSE POSITIVE
k2,EPIC 210754505,0.87052967,1.502,1820.0,FALSE POSITIVE
k2,EPIC 210754505,0.8706763,1.007,1860.9999999999998,FALSE POSITIVE
k2,EPIC 210754505,0.870775,,,FALSE POSITIVE
k2,EPIC 210754505,0.870673,0.0,,FALSE POSITIVE
k2,EPIC 210769880,1.43689647,2.367,1240.0,CANDIDATE
k2,EPIC 210769880,1.436756,2.556,1125.0,CANDIDATE
k2,EPIC 210775710,59.848566,,,CANDIDATE
k2,EPIC 210775710,59.847399221,4.3696664,11392.7508,CANDIDATE
k2,EPIC 210775710,59.84871,4.284,11942.0,CANDIDATE
k2,EPIC 210777017,11.376,3.432,946.0,CANDIDATE
k2,EPIC 210777017,11.37698,,,CANDIDATE
k2,EPIC 210789323,29.12555,2.74704,,FALSE POSITIVE
k2,EPIC 210801536,0.8925,1.992,162.0,CANDIDATE
k2,EPIC 210813978,14.7582,,,CANDIDATE
k2,EPIC 210813978,14.7619,2.688,714.0,CANDIDATE
k2,EPIC 210827030,0.5111,,7100.0,FALSE POSITIVE
k2,EPIC 210843708,0.7041655,1.775,1170.0,CANDIDATE
k2,EPIC 210852232,1.93426,2.184,278.0,CANDIDATE
k2,EPIC 210852232,3.43827,0.8016,414.0,CANDIDATE
k2,EPIC 210877025,18.03895153,6.304,1210.0,CANDIDATE
k2,EPIC 210903662,2.41040731,1.847,5629.999999999999,CANDIDATE
k2,EPIC 210903662,2.410271,1.84704,,CANDIDATE
k2,EPIC 210925707,1.6865884,4.923,45910.0,CANDIDATE
k2,EPIC 210933299,8.4044,2.256,1440.0,CANDIDATE
k2,EPIC 210935498,1.1829266,2.1168,15889.0,CANDIDATE
k2,EPIC 210945680,20.5949,,,CANDIDATE
k2,EPIC 210945680,20.600656,3.9,,CANDIDATE
k2,EPIC 210954046,0.950356,,,FALSE POSITIVE
k2,EPIC 210956385,56.6205,5.736,7187.0,CANDIDATE
k2,EPIC 210958990,1.702301,2.53896,,CANDIDATE
k2,EPIC 210961508,0.3499146,1.9032,1103.6,CANDIDATE
k2,EPIC 210961508,0.349935,,,CANDIDATE
k2,EPIC 210965800,4.27681,2.808,536.0,CANDIDATE
k2,EPIC 210965800,13.16121,4.056,731.0,CANDIDATE
k2,EPIC 210965800,21.0858,4.728,872.0,CANDIDATE
k2,EPIC 210965800,30.2894,5.256,549.0,CANDIDATE
